6.000000000000000000e+00 3.210000000000000000e+03 6.201835054867290697e-01
6.000000000000000000e+00 2.679000000000000000e+03 6.106321018968912107e-01
6.000000000000000000e+00 4.405000000000000000e+03 4.992283285207141930e-01
6.000000000000000000e+00 3.168000000000000000e+03 2.518482980573035213e-01
6.000000000000000000e+00 2.388000000000000000e+03 2.489052220613319766e-01
6.000000000000000000e+00 3.860000000000000000e+02 2.039633011913873084e-01
6.000000000000000000e+00 9.930000000000000000e+02 1.760055078396076111e-01
6.000000000000000000e+00 4.452000000000000000e+03 1.551457800095160655e-01
6.000000000000000000e+00 1.080000000000000000e+03 1.502274712562380321e-01
7.000000000000000000e+00 4.897000000000000000e+03 7.555073590253296167e-01
7.000000000000000000e+00 5.850000000000000000e+02 6.108150414179521759e-01
7.000000000000000000e+00 4.177000000000000000e+03 5.472917766614999735e-01
7.000000000000000000e+00 1.306000000000000000e+03 5.413256772253444149e-01
7.000000000000000000e+00 4.072000000000000000e+03 4.952157274315546753e-01
7.000000000000000000e+00 2.270000000000000000e+02 3.188966662327958473e-02
7.000000000000000000e+00 8.230000000000000000e+02 8.180690978234064076e-03
7.000000000000000000e+00 2.098000000000000000e+03 5.877696032776597371e-03
7.000000000000000000e+00 7.190000000000000000e+02 4.452346378102666619e-03
7.000000000000000000e+00 3.519000000000000000e+03 1.528100986235913367e-03
7.000000000000000000e+00 4.219000000000000000e+03 4.894298565087415280e-04
7.000000000000000000e+00 1.430000000000000000e+03 2.981387300452622907e-04
8.000000000000000000e+00 1.180000000000000000e+03 7.131393472347669071e-01
8.000000000000000000e+00 4.684000000000000000e+03 6.539845698664346063e-01
8.000000000000000000e+00 3.767000000000000000e+03 5.672407794224157973e-01
8.000000000000000000e+00 6.770000000000000000e+02 3.815977691672516325e-01
8.000000000000000000e+00 2.339000000000000000e+03 2.979151963905016798e-01
8.000000000000000000e+00 1.466000000000000000e+03 2.861755677958428556e-01
8.000000000000000000e+00 2.975000000000000000e+03 1.644298253451347835e-01
8.000000000000000000e+00 4.395000000000000000e+03 1.616763577901431659e-01
8.000000000000000000e+00 8.980000000000000000e+02 1.511124984435692764e-01
8.000000000000000000e+00 3.770000000000000000e+03 1.412047224955122193e-01
8.000000000000000000e+00 6.860000000000000000e+02 1.329604241221583327e-01
8.000000000000000000e+00 6.630000000000000000e+02 1.258010704780199995e-01
9.000000000000000000e+00 2.123000000000000000e+03 9.444409302380505356e-01
9.000000000000000000e+00 3.976000000000000000e+03 8.468319900842598003e-01
9.000000000000000000e+00 4.639000000000000000e+03 8.365774333087534487e-01
9.000000000000000000e+00 9.160000000000000000e+02 6.231315466785958268e-01
9.000000000000000000e+00 5.040000000000000000e+02 6.024790113144186110e-01
9.000000000000000000e+00 1.877000000000000000e+03 4.084560275475945801e-01
9.000000000000000000e+00 4.799000000000000000e+03 3.562486003271969071e-01
9.000000000000000000e+00 1.500000000000000000e+02 3.522428857432628457e-01
9.000000000000000000e+00 1.408000000000000000e+03 2.988528447200531346e-01
9.000000000000000000e+00 1.405000000000000000e+03 2.899095790124666117e-01
9.000000000000000000e+00 3.494000000000000000e+03 2.074892894849194036e-01
9.000000000000000000e+00 2.320000000000000000e+02 1.930994719203665000e-01
1.000000000000000000e+01 4.841000000000000000e+03 8.904685840686187293e-01
1.000000000000000000e+01 1.417000000000000000e+03 6.316592126190823109e-01
1.000000000000000000e+01 9.770000000000000000e+02 3.874002015879313143e-01
1.000000000000000000e+01 7.430000000000000000e+02 2.733825127974283120e-01
1.000000000000000000e+01 2.007000000000000000e+03 2.375928725005081177e-01
1.000000000000000000e+01 1.680000000000000000e+03 2.216689489726361706e-01
1.000000000000000000e+01 1.194000000000000000e+03 2.157436561595567626e-01
1.000000000000000000e+01 3.298000000000000000e+03 1.937032061320052012e-01
1.000000000000000000e+01 3.686000000000000000e+03 1.839689863751088617e-01
1.000000000000000000e+01 4.568000000000000000e+03 9.394631350848287044e-02
1.000000000000000000e+01 1.910000000000000000e+03 8.217723523733672097e-02
1.000000000000000000e+01 3.230000000000000000e+03 7.076074766137774308e-02
1.100000000000000000e+01 1.162000000000000000e+03 9.464589492762917056e-01
1.100000000000000000e+01 3.031000000000000000e+03 6.845534412133928992e-01
1.100000000000000000e+01 6.300000000000000000e+02 6.609482739296859144e-01
1.100000000000000000e+01 3.997000000000000000e+03 6.303943245716454591e-01
1.100000000000000000e+01 2.924000000000000000e+03 4.181392939322243207e-01
1.100000000000000000e+01 3.172000000000000000e+03 4.034133768231399353e-01
1.100000000000000000e+01 4.696000000000000000e+03 3.997871383321222050e-01
1.100000000000000000e+01 2.129000000000000000e+03 3.117123396291959780e-01
1.100000000000000000e+01 1.670000000000000000e+02 2.910803048277961214e-01
1.100000000000000000e+01 2.654000000000000000e+03 2.846309153542442294e-01
1.100000000000000000e+01 4.537000000000000000e+03 2.072506007091122204e-01
1.100000000000000000e+01 4.427000000000000000e+03 1.902162087041469329e-01
1.200000000000000000e+01 3.442000000000000000e+03 5.243967275237860770e-01
1.200000000000000000e+01 4.943000000000000000e+03 4.542831920256492073e-01
1.200000000000000000e+01 4.393000000000000000e+03 4.401200930912309017e-01
1.200000000000000000e+01 4.889000000000000000e+03 3.504960277635312260e-01
1.200000000000000000e+01 4.022000000000000000e+03 2.805477206403068080e-01
1.200000000000000000e+01 1.030000000000000000e+03 2.382933013922025056e-01
1.200000000000000000e+01 2.895000000000000000e+03 1.418401357848328992e-01
1.200000000000000000e+01 1.599000000000000000e+03 1.363298578122152105e-01
1.200000000000000000e+01 7.100000000000000000e+01 9.999647771753035486e-02
1.200000000000000000e+01 2.114000000000000000e+03 3.688342054950655841e-02
1.200000000000000000e+01 3.004000000000000000e+03 3.170424299285459074e-02
1.200000000000000000e+01 4.802000000000000000e+03 1.228209139787894179e-02
1.300000000000000000e+01 2.517000000000000000e+03 8.799689676286382989e-01
1.300000000000000000e+01 2.563000000000000000e+03 6.593218493503751887e-01
1.300000000000000000e+01 3.623000000000000000e+03 4.214268945614939033e-01
1.300000000000000000e+01 2.965000000000000000e+03 2.324893767873300043e-01
1.300000000000000000e+01 4.950000000000000000e+02 2.024172334075581003e-01
1.300000000000000000e+01 1.947000000000000000e+03 1.930149489372365856e-01
1.300000000000000000e+01 1.349000000000000000e+03 7.682548953138919334e-02
1.300000000000000000e+01 3.102000000000000000e+03 2.705206283670626849e-02
1.300000000000000000e+01 4.800000000000000000e+03 2.460024670692787657e-02
1.300000000000000000e+01 4.898000000000000000e+03 2.392595249710210287e-02
1.300000000000000000e+01 1.825000000000000000e+03 2.230928444230617994e-02
1.300000000000000000e+01 1.559000000000000000e+03 2.200437936903494249e-02
1.400000000000000000e+01 1.868000000000000000e+03 1.156710322571721378e-01
1.400000000000000000e+01 3.659000000000000000e+03 1.263596530934619176e-02
1.400000000000000000e+01 2.332000000000000000e+03 4.175550883167319753e-03
1.400000000000000000e+01 4.739000000000000000e+03 1.359179180190123312e-03
1.400000000000000000e+01 3.856000000000000000e+03 5.164790211870407417e-05
1.400000000000000000e+01 8.260000000000000000e+02 2.687385248162890946e-05
1.400000000000000000e+01 9.200000000000000000e+01 6.389497355824923079e-06
1.400000000000000000e+01 4.423000000000000000e+03 1.841301522769317482e-07
1.400000000000000000e+01 3.100000000000000000e+01 6.662114022320528135e-08
1.400000000000000000e+01 4.317000000000000000e+03 3.991923758235656637e-08
1.400000000000000000e+01 1.700000000000000000e+01 2.739442106372899758e-09
1.400000000000000000e+01 2.208000000000000000e+03 7.278186898067652647e-10
1.500000000000000000e+01 4.059000000000000000e+03 8.159288789429932631e-01
1.500000000000000000e+01 3.810000000000000000e+02 6.065047236840310774e-01
1.500000000000000000e+01 3.648000000000000000e+03 5.954691358826027514e-01
1.500000000000000000e+01 2.716000000000000000e+03 5.858658454398831816e-01
1.500000000000000000e+01 4.540000000000000000e+02 5.182778198234304634e-01
1.500000000000000000e+01 2.889000000000000000e+03 5.162907419199741499e-01
1.500000000000000000e+01 1.374000000000000000e+03 4.732151625649524407e-01
1.500000000000000000e+01 4.418000000000000000e+03 3.218676616644099986e-01
1.500000000000000000e+01 7.820000000000000000e+02 3.008527023866565120e-01
1.500000000000000000e+01 2.017000000000000000e+03 2.941941561584124343e-01
1.500000000000000000e+01 4.759000000000000000e+03 2.466800699488952697e-01
1.500000000000000000e+01 4.900000000000000000e+03 2.085265843725550017e-01
1.600000000000000000e+01 8.210000000000000000e+02 7.921069453531670579e-01
1.600000000000000000e+01 3.657000000000000000e+03 5.558959100549033527e-01
1.600000000000000000e+01 2.325000000000000000e+03 5.175044818024686633e-01
1.600000000000000000e+01 2.899000000000000000e+03 4.992885459480239652e-01
1.600000000000000000e+01 2.147000000000000000e+03 4.476041223885705578e-01
1.600000000000000000e+01 1.481000000000000000e+03 4.182845758463175079e-01
1.600000000000000000e+01 4.621000000000000000e+03 3.999302205090864981e-01
1.600000000000000000e+01 2.058000000000000000e+03 3.714089792482881403e-01
1.600000000000000000e+01 5.350000000000000000e+02 2.786030714011309972e-01
1.600000000000000000e+01 1.620000000000000000e+02 2.393927716564330233e-01
1.600000000000000000e+01 1.950000000000000000e+03 2.277187111232678862e-01
1.600000000000000000e+01 4.663000000000000000e+03 2.076705021647645144e-01
1.700000000000000000e+01 3.856000000000000000e+03 1.226933859319789683e-01
1.700000000000000000e+01 3.527000000000000000e+03 9.159659064369581050e-02
1.700000000000000000e+01 2.208000000000000000e+03 1.579209534900456041e-02
1.700000000000000000e+01 2.332000000000000000e+03 6.666759171060803943e-03
1.700000000000000000e+01 4.384000000000000000e+03 1.422371155193470453e-03
1.700000000000000000e+01 4.446000000000000000e+03 3.352131453205256907e-04
1.700000000000000000e+01 2.030000000000000000e+03 2.758609824274294519e-04
1.700000000000000000e+01 2.404000000000000000e+03 2.752083289943989828e-04
1.700000000000000000e+01 1.868000000000000000e+03 1.271626640831790991e-04
1.700000000000000000e+01 2.677000000000000000e+03 6.333362006692584950e-05
1.700000000000000000e+01 3.421000000000000000e+03 5.694345054342581639e-06
1.700000000000000000e+01 2.116000000000000000e+03 3.298224327805231741e-06
1.800000000000000000e+01 2.333000000000000000e+03 3.416773150984059315e-01
1.800000000000000000e+01 3.720000000000000000e+03 2.649930364479295974e-01
1.800000000000000000e+01 1.625000000000000000e+03 1.950684212477137719e-02
1.800000000000000000e+01 2.715000000000000000e+03 1.491795331307235522e-03
1.800000000000000000e+01 1.151000000000000000e+03 1.068510896138285702e-03
1.800000000000000000e+01 7.000000000000000000e+02 7.672072325689389353e-04
1.800000000000000000e+01 3.253000000000000000e+03 4.596146318252527152e-04
1.800000000000000000e+01 1.415000000000000000e+03 1.947541108733869409e-04
1.800000000000000000e+01 3.581000000000000000e+03 1.879713331793447838e-04
1.800000000000000000e+01 1.759000000000000000e+03 4.077343540488359265e-05
1.800000000000000000e+01 5.650000000000000000e+02 1.720880859320254551e-05
1.800000000000000000e+01 7.590000000000000000e+02 7.591996905565600749e-06
1.900000000000000000e+01 2.509000000000000000e+03 9.699779428068355802e-01
1.900000000000000000e+01 1.890000000000000000e+03 8.498304111567764330e-02
1.900000000000000000e+01 3.250000000000000000e+03 7.540100515599137965e-02
1.900000000000000000e+01 7.980000000000000000e+02 5.755898615753980707e-02
1.900000000000000000e+01 2.515000000000000000e+03 4.164281553655358598e-02
1.900000000000000000e+01 8.720000000000000000e+02 1.655892739899082929e-03
1.900000000000000000e+01 2.438000000000000000e+03 5.799922321878277611e-04
1.900000000000000000e+01 3.561000000000000000e+03 3.100383162187865635e-04
1.900000000000000000e+01 1.460000000000000000e+03 2.569443995990082323e-04
1.900000000000000000e+01 4.140000000000000000e+02 1.231609764637778704e-04
1.900000000000000000e+01 2.631000000000000000e+03 1.018031997523100780e-05
1.900000000000000000e+01 4.782000000000000000e+03 7.966512281715030334e-06
2.000000000000000000e+01 1.368000000000000000e+03 8.363994001608898721e-01
2.000000000000000000e+01 1.587000000000000000e+03 5.543709074962311911e-01
2.000000000000000000e+01 1.199000000000000000e+03 4.480056192253526470e-01
2.000000000000000000e+01 2.781000000000000000e+03 3.795017621357056892e-01
2.000000000000000000e+01 4.531000000000000000e+03 3.455451968147741360e-01
2.000000000000000000e+01 4.293000000000000000e+03 1.834541333458514223e-01
2.000000000000000000e+01 3.108000000000000000e+03 1.608149500771925700e-01
2.000000000000000000e+01 5.550000000000000000e+02 1.307534972139975937e-01
2.000000000000000000e+01 2.553000000000000000e+03 9.690872455847851508e-02
2.000000000000000000e+01 2.132000000000000000e+03 7.548855948704090435e-02
2.000000000000000000e+01 3.355000000000000000e+03 7.504341773491357559e-02
2.000000000000000000e+01 3.014000000000000000e+03 4.806270592864662211e-02
2.100000000000000000e+01 4.839000000000000000e+03 9.250260945773941534e-01
2.100000000000000000e+01 2.411000000000000000e+03 6.684168422516395536e-01
2.100000000000000000e+01 4.926000000000000000e+03 4.571317164662375143e-01
2.100000000000000000e+01 9.050000000000000000e+02 2.915178209354256089e-01
2.100000000000000000e+01 3.209000000000000000e+03 1.850441958177237722e-01
2.100000000000000000e+01 4.729000000000000000e+03 1.669204096999600817e-01
2.100000000000000000e+01 4.115000000000000000e+03 1.228322269045862697e-01
2.100000000000000000e+01 2.343000000000000000e+03 1.034555394121999816e-01
2.100000000000000000e+01 3.471000000000000000e+03 9.685165701282187622e-02
2.100000000000000000e+01 3.160000000000000000e+02 8.098649585188003042e-02
2.100000000000000000e+01 2.776000000000000000e+03 4.705396464767116343e-02
2.100000000000000000e+01 2.820000000000000000e+02 4.331087357614422928e-02
2.200000000000000000e+01 2.491000000000000000e+03 8.464751453558564398e-01
2.200000000000000000e+01 3.223000000000000000e+03 7.702012753346537677e-01
2.200000000000000000e+01 3.474000000000000000e+03 7.448543723964961005e-01
2.200000000000000000e+01 3.260000000000000000e+03 6.780120996202879669e-01
2.200000000000000000e+01 7.060000000000000000e+02 5.667172841472436495e-01
2.200000000000000000e+01 1.232000000000000000e+03 5.463363324468840654e-01
2.200000000000000000e+01 1.016000000000000000e+03 5.355060206127389977e-01
2.200000000000000000e+01 1.097000000000000000e+03 5.184241735793071459e-01
2.200000000000000000e+01 1.556000000000000000e+03 4.602968212107137469e-01
2.200000000000000000e+01 4.230000000000000000e+02 2.891903457181565495e-01
2.200000000000000000e+01 1.802000000000000000e+03 2.867766350553122567e-01
2.200000000000000000e+01 2.698000000000000000e+03 2.810477866186191220e-01
2.300000000000000000e+01 1.728000000000000000e+03 1.634748915695823368e-01
2.300000000000000000e+01 2.225000000000000000e+03 3.655389512789878042e-03
2.300000000000000000e+01 2.344000000000000000e+03 1.063569709270715267e-07
2.300000000000000000e+01 3.159000000000000000e+03 3.886686482589383009e-09
2.300000000000000000e+01 1.531000000000000000e+03 1.251511452788201059e-09
2.300000000000000000e+01 3.438000000000000000e+03 1.435052561786597247e-11
2.300000000000000000e+01 3.339000000000000000e+03 1.623574671355021663e-15
2.300000000000000000e+01 1.439000000000000000e+03 7.900423395678681223e-18
2.300000000000000000e+01 2.283000000000000000e+03 9.471749892034600705e-19
2.300000000000000000e+01 1.510000000000000000e+02 2.151363498974000229e-19
2.300000000000000000e+01 1.472000000000000000e+03 2.355529786720219718e-21
2.300000000000000000e+01 2.021000000000000000e+03 9.631907596449283293e-24
2.400000000000000000e+01 3.949000000000000000e+03 9.088033190506867864e-01
2.400000000000000000e+01 2.704000000000000000e+03 1.842932520548678510e-01
2.400000000000000000e+01 4.258000000000000000e+03 8.815341353919456391e-02
2.400000000000000000e+01 3.373000000000000000e+03 4.192019514775659206e-02
2.400000000000000000e+01 1.848000000000000000e+03 2.717152614297108776e-02
2.400000000000000000e+01 1.598000000000000000e+03 2.381749582987039912e-02
2.400000000000000000e+01 2.862000000000000000e+03 1.602366039079390625e-02
2.400000000000000000e+01 1.798000000000000000e+03 4.406943748143849794e-03
2.400000000000000000e+01 2.941000000000000000e+03 1.394142406736588327e-03
2.400000000000000000e+01 3.493000000000000000e+03 2.517807698426089368e-04
2.400000000000000000e+01 2.988000000000000000e+03 1.709635070518980777e-04
2.400000000000000000e+01 4.150000000000000000e+02 1.111364679317609265e-04
2.500000000000000000e+01 1.640000000000000000e+02 7.053824647424348226e-01
2.500000000000000000e+01 5.180000000000000000e+02 5.452155762824425489e-01
2.500000000000000000e+01 4.283000000000000000e+03 4.112386891814772683e-01
2.500000000000000000e+01 4.155000000000000000e+03 3.365142099090401850e-01
2.500000000000000000e+01 2.691000000000000000e+03 3.000201623273359153e-01
2.500000000000000000e+01 2.923000000000000000e+03 2.328546863178630189e-01
2.500000000000000000e+01 7.620000000000000000e+02 6.451058290187092203e-02
2.500000000000000000e+01 8.110000000000000000e+02 1.388967236294648758e-02
2.500000000000000000e+01 4.659000000000000000e+03 5.194045770864870633e-03
2.500000000000000000e+01 1.091000000000000000e+03 3.209197617320957378e-03
2.500000000000000000e+01 3.857000000000000000e+03 2.156540228525597944e-03
2.500000000000000000e+01 4.030000000000000000e+02 1.677409174168555377e-03
2.600000000000000000e+01 2.947000000000000000e+03 6.535710456676139257e-01
2.600000000000000000e+01 4.636000000000000000e+03 5.754563900390011755e-01
2.600000000000000000e+01 4.668000000000000000e+03 5.471063077223984328e-01
2.600000000000000000e+01 4.378000000000000000e+03 5.035796068238272971e-01
2.600000000000000000e+01 9.670000000000000000e+02 2.558177177462228613e-01
2.600000000000000000e+01 3.768000000000000000e+03 2.481170278987290256e-01
2.600000000000000000e+01 1.085000000000000000e+03 1.724049600950799399e-01
2.600000000000000000e+01 2.024000000000000000e+03 1.668786460204373934e-01
2.600000000000000000e+01 1.190000000000000000e+03 1.609904740797906131e-01
2.600000000000000000e+01 2.308000000000000000e+03 1.238609532633483945e-01
2.600000000000000000e+01 2.900000000000000000e+02 1.082367768485115039e-01
2.600000000000000000e+01 3.116000000000000000e+03 8.159892196657680952e-02
2.700000000000000000e+01 1.862000000000000000e+03 9.972488983769464133e-01
2.700000000000000000e+01 2.875000000000000000e+03 6.590234241099136581e-01
2.700000000000000000e+01 1.511000000000000000e+03 5.135234696642119179e-01
2.700000000000000000e+01 2.780000000000000000e+03 1.478826025057744242e-01
2.700000000000000000e+01 9.030000000000000000e+02 9.716987742887776835e-02
2.700000000000000000e+01 2.046000000000000000e+03 8.994875850497525971e-02
2.700000000000000000e+01 2.747000000000000000e+03 6.688124941271519908e-02
2.700000000000000000e+01 2.970000000000000000e+03 4.031036987300575664e-02
2.700000000000000000e+01 1.569000000000000000e+03 3.263861023926424576e-02
2.700000000000000000e+01 2.588000000000000000e+03 1.980575078156815091e-02
2.700000000000000000e+01 1.163000000000000000e+03 1.020194860370026747e-02
2.700000000000000000e+01 3.670000000000000000e+03 4.829667592592320861e-03
2.800000000000000000e+01 8.610000000000000000e+02 8.732153607706453213e-01
2.800000000000000000e+01 2.825000000000000000e+03 5.030321616968503884e-01
2.800000000000000000e+01 4.862000000000000000e+03 4.904753964737669780e-01
2.800000000000000000e+01 2.372000000000000000e+03 4.849007660023687549e-01
2.800000000000000000e+01 7.760000000000000000e+02 4.796541115874621841e-01
2.800000000000000000e+01 1.024000000000000000e+03 4.640798920236777203e-01
2.800000000000000000e+01 9.870000000000000000e+02 4.383894309197357564e-01
2.800000000000000000e+01 2.083000000000000000e+03 4.004638150689737164e-01
2.800000000000000000e+01 2.752000000000000000e+03 3.511422359597505816e-01
2.800000000000000000e+01 3.258000000000000000e+03 3.312850015563642003e-01
2.800000000000000000e+01 4.730000000000000000e+02 3.176785042605788090e-01
2.800000000000000000e+01 2.174000000000000000e+03 3.135082819797688769e-01
2.900000000000000000e+01 4.211000000000000000e+03 9.072880997603711695e-01
2.900000000000000000e+01 2.374000000000000000e+03 7.659765109576933684e-01
2.900000000000000000e+01 3.538000000000000000e+03 5.882341874463226095e-01
2.900000000000000000e+01 3.812000000000000000e+03 2.407033721833092832e-01
2.900000000000000000e+01 3.977000000000000000e+03 2.089697219109153403e-01
2.900000000000000000e+01 1.297000000000000000e+03 1.626800379896767845e-01
2.900000000000000000e+01 1.450000000000000000e+03 1.515501798573082315e-01
2.900000000000000000e+01 1.932000000000000000e+03 1.388096580666746405e-01
2.900000000000000000e+01 4.499000000000000000e+03 1.324378029212496533e-01
2.900000000000000000e+01 1.842000000000000000e+03 1.251121387282620734e-01
2.900000000000000000e+01 1.224000000000000000e+03 1.190539472613053179e-01
2.900000000000000000e+01 3.572000000000000000e+03 1.032675428720406657e-01
3.000000000000000000e+01 3.987000000000000000e+03 9.590933725198201865e-01
3.000000000000000000e+01 7.340000000000000000e+02 5.178316464794027185e-01
3.000000000000000000e+01 2.836000000000000000e+03 4.718875820765679463e-01
3.000000000000000000e+01 3.184000000000000000e+03 2.350850669384990099e-01
3.000000000000000000e+01 2.887000000000000000e+03 1.389345539499880211e-01
3.000000000000000000e+01 4.854000000000000000e+03 1.163730844177442575e-01
3.000000000000000000e+01 2.134000000000000000e+03 5.516673342123475793e-02
3.000000000000000000e+01 3.643000000000000000e+03 4.382264903187572946e-02
3.000000000000000000e+01 1.720000000000000000e+02 2.448231311564435728e-02
3.000000000000000000e+01 3.318000000000000000e+03 2.202892202764888605e-02
3.000000000000000000e+01 4.511000000000000000e+03 1.520285346145761746e-02
3.000000000000000000e+01 1.603000000000000000e+03 1.216553663722657989e-02
3.100000000000000000e+01 8.260000000000000000e+02 3.280131508254809924e-01
3.100000000000000000e+01 9.200000000000000000e+01 3.324363519951237939e-02
3.100000000000000000e+01 5.460000000000000000e+02 2.471127058745341970e-02
3.100000000000000000e+01 4.199000000000000000e+03 7.799219584654383530e-03
3.100000000000000000e+01 3.969000000000000000e+03 1.634608532505462536e-03
3.100000000000000000e+01 1.952000000000000000e+03 1.338068234246386377e-03
3.100000000000000000e+01 2.666000000000000000e+03 1.169438714572066740e-03
3.100000000000000000e+01 4.959000000000000000e+03 7.968575795884369950e-05
3.100000000000000000e+01 2.670000000000000000e+03 3.180006777251676742e-06
3.100000000000000000e+01 3.659000000000000000e+03 1.477500835183272519e-06
3.100000000000000000e+01 2.863000000000000000e+03 2.156413891432749084e-07
3.100000000000000000e+01 4.987000000000000000e+03 7.781968542765338273e-08
3.200000000000000000e+01 3.599000000000000000e+03 8.802246837981899663e-01
3.200000000000000000e+01 4.437000000000000000e+03 7.798578649674818841e-01
3.200000000000000000e+01 4.624000000000000000e+03 5.091812923878484831e-01
3.200000000000000000e+01 1.871000000000000000e+03 4.896638602696288811e-01
